Sample.1	Sample.2	Sample.3	Sample.4	Sample.5	Sample.6	Sample.7	Sample.8	Sample.9	Sample.10	Sample.11	Sample.12	Sample.13	Sample.14	Sample.15	Sample.16	Sample.17	Sample.18	Sample.19	Sample.20	Sample.21	Sample.22	Sample.23	Sample.24	Sample.25	Sample.26	Sample.27	Sample.28	Sample.29	Sample.30	Sample.31	Sample.32	Sample.33	Sample.34	Sample.35	Sample.36	Sample.37	Sample.38	Sample.39	Sample.40	Sample.41	Sample.42	Sample.43	Sample.44	Sample.45	Sample.46	Sample.47	Sample.48	Sample.49	Sample.50	Sample.51	Sample.52	Sample.53	Sample.54	Sample.55	Sample.56	Sample.57	Sample.58	Sample.59	Sample.60	Sample.61	Sample.62	Sample.63	Sample.64	Sample.65	Sample.66	Sample.67	Sample.68	Sample.69	Sample.70	Sample.71	Sample.72	Sample.73	Sample.74	Sample.75	Sample.76	Sample.77	Sample.78	Sample.79	Sample.80	Sample.81	Sample.82	Sample.83	Sample.84	Sample.85	Sample.86	Sample.87	Sample.88	Sample.89	Sample.90
Sample.65	0.932203389830508	1	0.943396226415094	0.952380952380952	0.966101694915254	0.981481481481482	0.906976744186046	1	0.988095238095238	0.966101694915254	1	1	0.971428571428571	0.947368421052632	1	1	0.99	1	1	0.961538461538462	1	0.983606557377049	1	0.897959183673469	1	0.888888888888889	0.981481481481482	1	1	1	0.961538461538462	0.916666666666667	0.971014492753623	0.951219512195122	1	0.983333333333333	0.957446808510638	0.982456140350877	1	1	1	0.978260869565217	1	1	0.98	0.980392156862745	1	0.894736842105263	1	0.976744186046512	1	0.96551724137931	0.982142857142857	0.980392156862745	0.866666666666667	0.986666666666667	0.978723404255319	1	0.857142857142857	0.903225806451613	0.972972972972973	0.989130434782609	1	1	0	1	1	0.986301369863014	1	1	0.909090909090909	0.931818181818182	1	0.944444444444444	1	0.987012987012987	1	0.931034482758621	0.868421052631579	1	1	0.914285714285714	1	0.976190476190476	0.945945945945946	0.983870967741935	0.897435897435897	0.951219512195122	1	0.857142857142857
Sample.66	1	1	1	1	0.986666666666667	0.985507246376812	1	1	1	1	0.978260869565217	0.987341772151899	0.98	0.942307692307692	0.979381443298969	0.990909090909091	0.991304347826087	0.958333333333333	0.99	1	1	1	0.984126984126984	1	0.978723404255319	1	0.985507246376812	0.985074626865672	1	0.984615384615385	1	1	0.976190476190476	1	1	1	1	1	1	0.985074626865672	0.98780487804878	1	1	0.988636363636364	0.984615384615385	1	0.99009900990099	1	0.963636363636364	1	1	0.986486486486487	1	1	1	0.988888888888889	1	1	1	0.979166666666667	1	0.990654205607477	1	1	1	0	0.984848484848485	1	0.988235294117647	1	1	1	0.964912280701754	1	1	1	0.977777777777778	1	1	1	1	1	0.981481481481482	1	1	1	1	1	1	1
Sample.67	1	1	0.984126984126984	0.978723404255319	1	1	1	1	1	1	1	1	0.976744186046512	1	0.989010989010989	1	1	1	1	1	1	1	0.982142857142857	1	0.988636363636364	1	1	1	1	0.982758620689655	1	0.983050847457627	1	1	1	1	1	1	1	1	0.986666666666667	1	1	1	1	1	1	0.985714285714286	0.979591836734694	1	1	0.96969696969697	1	1	1	1	1	1	0.978723404255319	0.975609756097561	1	1	1	1	1	0.984848484848485	0	1	0.987179487179487	1	1	1	0.980392156862745	1	1	1	1	1	1	1	1	1	0.978723404255319	1	1	1	1	1	1	1
Sample.68	0.989130434782609	1	0.963855421686747	0.973913043478261	0.97752808988764	0.988095238095238	0.973333333333333	1	1	0.988888888888889	1	1	0.984615384615385	1	1	0.992	1	1	0.964285714285714	0.982142857142857	0.988888888888889	0.989010989010989	1	0.987951807228916	1	0.970588235294118	1	0.993333333333333	1	1	0.982142857142857	0.975	0.97979797979798	1	1	0.988888888888889	0.987179487179487	1	0.984615384615385	0.98780487804878	0.989690721649485	0.991869918699187	0.99009900990099	0.980392156862745	0.9875	1	0.973684210526316	1	1	0.972222222222222	1	0.98876404494382	0.988372093023256	0.987654320987654	1	0.990476190476191	1	0.9875	0.985507246376812	1	1	0.966386554621849	0.988372093023256	1	0.986301369863014	1	1	0	1	0.987179487179487	0.984615384615385	1	1	0.985074626865672	0.986486486486487	0.990654205607477	1	1	0.986111111111111	0.988372093023256	0.990384615384615	0.985074626865672	0.985507246376812	0.986111111111111	1	0.978021978021978	1	0.986111111111111	1	1
Sample.69	1	1	1	0.982300884955752	0.976744186046512	1	1	1	0.990990990990991	1	0.980769230769231	0.977777777777778	1	1	0.962616822429907	1	0.984126984126984	1	0.991071428571429	1	1	1	1	0.9875	0.981132075471698	1	1	0.993197278911565	1	1	1	0.987179487179487	1	1	1	0.988505747126437	1	1	1	1	0.978494623655914	1	1	1	0.973684210526316	1	0.991150442477876	0.98876404494382	0.985294117647059	1	1	1	1	1	1	0.98019801980198	1	1	0.984848484848485	0.983333333333333	1	0.983050847457627	1	1	1	0.988235294117647	0.987179487179487	1	0	1	1	0.986301369863014	0.985714285714286	1	1	0.980582524271845	0.982456140350877	1	1	1	0.98	1	1	1	1	0.96551724137931	1	1	1	1
Sample.70	1	0.976744186046512	0.983333333333333	1	1	0.947368421052632	1	1	1	1	1	1	0.975	1	1	0.99	0.990476190476191	1	1	0.933333333333333	0.96875	0.969230769230769	1	1	0.988235294117647	1	1	1	1	1	1	1	0.958904109589041	1	1	0.984615384615385	1	1	0.975	0.964285714285714	1	0.989795918367347	1	0.974025974025974	1	0.982142857142857	1	1	1	0.979166666666667	1	0.984375	1	1	1	1	1	1	1	1	0.9875	1	1	1	1	1	1	0.987179487179487	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.977272727272727	1	1	1	1	0.978723404255319	1	1
Sample.71	1	1	0.978723404255319	0.974358974358974	0.980769230769231	1	0.945945945945946	1	1	0.96078431372549	1	1	1	0.933333333333333	1	1	1	0.961538461538462	0.96	1	1	1	1	0.977777777777778	1	0.72	0.955555555555556	1	1	1	0.882352941176471	0.952380952380952	1	0.970588235294118	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.971428571428571	1	1	1	1	0.761904761904762	1	1	0.976190476190476	0.933333333333333	0.916666666666667	0.985074626865672	0.975903614457831	1	1	0.909090909090909	1	1	0.984615384615385	1	1	0	0.885714285714286	1	1	1	1	1	0.85	0.833333333333333	1	1	0.8	1	1	0.931034482758621	1	1	0.939393939393939	1	0.736842105263158
Sample.72	1	1	0.982758620689655	0.988888888888889	0.984126984126984	1	0.979591836734694	1	1	1	0.987654320987654	0.985074626865672	1	0.976190476190476	0.988372093023256	1	0.990291262135922	1	1	1	1	1	1	0.982142857142857	0.987951807228916	0.868421052631579	0.982456140350877	1	1	1	0.96551724137931	0.981481481481482	1	0.977777777777778	1	1	1	1	1	1	1	1	1	1	1	1	1	0.984615384615385	1	0.978260869565217	1	1	1	1	0.84375	0.987179487179487	1	1	0.951219512195122	0.878787878787879	0.987179487179487	1	0.983050847457627	1	0.931818181818182	1	1	1	0.986301369863014	1	0.885714285714286	0	1	1	1	1	1	0.903225806451613	0.878048780487805	1	0.987012987012987	0.861111111111111	1	1	0.923076923076923	1	1	0.954545454545455	1	0.833333333333333
Sample.73	1	1	1	0.988505747126437	1	1	1	0.986666666666667	1	0.983333333333333	1	1	1	0.947368421052632	0.987951807228916	1	1	0.939393939393939	0.988235294117647	1	1	1	0.979166666666667	1	1	1	1	1	1	1	1	0.980392156862745	0.955882352941177	1	1	1	1	1	1	1	0.985074626865672	1	1	0.986301369863014	0.98	1	0.988372093023256	0.983870967741935	1	1	1	1	1	1	1	1	0.978723404255319	1	0.947368421052632	0.96969696969697	1	1	1	1	1	0.964912280701754	0.980392156862745	1	0.985714285714286	1	1	1	0	0.972972972972973	0.977272727272727	1	1	1	1	0.982142857142857	0.986486486486487	0.972972972972973	1	0.976190476190476	0.973684210526316	0.983870967741935	1	1	1	1
Sample.74	0.963636363636364	1	0.958333333333333	0.962025316455696	1	0.979166666666667	0.921052631578947	0.985507246376812	1	0.962264150943396	1	1	0.96551724137931	0.96969696969697	1	1	1	1	0.987341772151899	1	1	1	0.976190476190476	0.909090909090909	1	0.96969696969697	1	0.991228070175439	1	1	1	0.954545454545455	0.984375	1	1	0.981481481481482	0.976190476190476	1	1	1	1	0.988505747126437	1	0.985074626865672	0.953488372093023	1	0.974683544303797	0.982142857142857	1	0.944444444444444	1	1	1	1	1	1	0.95	1	0.903225806451613	0.962962962962963	1	0.988372093023256	0.959183673469388	1	0.944444444444444	1	1	0.985074626865672	1	1	1	1	0.972972972972973	0	0.945945945945946	0.971428571428571	1	1	1	1	0.970149253731343	1	1	0.972222222222222	0.96875	0.982142857142857	0.972222222222222	1	1	1
Sample.75	0.967741935483871	0.974358974358974	1	0.965116279069767	0.983606557377049	1	0.978723404255319	0.986842105263158	1	0.983606557377049	1	1	0.942857142857143	1	0.988095238095238	1	0.99009900990099	0.971428571428571	0.988372093023256	1	1	1	0.979591836734694	0.962264150943396	1	1	0.962962962962963	1	1	1	1	1	0.985915492957746	0.976744186046512	1	0.983606557377049	1	1	1	1	0.985294117647059	0.98936170212766	1	0.986486486486487	0.980392156862745	1	0.964705882352941	1	0.976190476190476	1	1	0.983333333333333	1	1	1	0.986842105263158	0.979166666666667	0.980392156862745	0.948717948717949	0.970588235294118	1	0.989247311827957	1	1	1	1	1	0.986486486486487	1	1	1	1	0.977272727272727	0.945945945945946	0	0.987179487179487	1	1	1	1	0.986666666666667	1	1	0.952380952380952	1	0.984126984126984	1	0.952380952380952	1	1
Sample.76	0.922222222222222	0.986111111111111	0.941176470588235	0.900900900900901	0.978494623655914	1	0.961538461538462	0.990825688073395	0.991525423728814	0.956043956043956	1	0.979381443298969	1	0.986301369863014	0.982758620689655	1	0.992537313432836	0.985294117647059	0.947368421052632	1	1	1	1	0.952380952380952	1	0.986301369863014	0.977011494252874	1	1	1	1	0.951219512195122	1	0.973333333333333	1	0.98936170212766	0.98780487804878	1	1	1	0.99009900990099	0.992125984251969	0.990476190476191	1	0.975903614457831	1	0.93859649122807	0.945652173913043	0.986666666666667	1	1	0.978260869565217	1	0.988235294117647	1	0.97196261682243	1	0.975903614457831	0.957746478873239	0.985074626865672	1	0.905172413793103	0.965909090909091	1	0.987012987012987	1	1	0.990654205607477	0.980582524271845	1	1	1	1	0.971428571428571	0.987179487179487	0	1	1	1	1	1	1	0.986301369863014	0.986842105263158	1	0.968085106382979	0.986842105263158	1	1	1
Sample.77	0.979591836734694	1	1	1	0.978723404255319	1	1	1	1	1	0.984615384615385	0.96	1	1	0.985714285714286	1	0.988505747126437	1	0.971830985915493	1	1	1	1	0.975	1	1	1	0.990654205607477	1	1	1	1	1	1	1	1	1	1	1	1	0.962264150943396	1	1	1	0.972972972972973	1	0.986301369863014	1	0.964285714285714	1	1	0.955555555555556	1	1	1	0.983870967741935	1	0.972972972972973	1	1	1	0.987341772151899	1	1	1	0.977777777777778	1	1	0.982456140350877	1	1	1	1	1	1	1	0	1	1	1	0.966666666666667	1	1	0.96551724137931	0.96	1	1	1	1	1
Sample.78	0.979591836734694	1	0.976190476190476	0.986486486486487	0.978723404255319	1	0.9375	1	1	1	1	1	1	0.961538461538462	0.985714285714286	1	1	0.952380952380952	1	1	1	1	1	0.948717948717949	1	0.826086956521739	0.923076923076923	1	1	1	0.833333333333333	0.916666666666667	1	0.96551724137931	1	1	1	1	1	1	1	1	1	1	1	1	0.986301369863014	0.979591836734694	1	0.966666666666667	1	1	1	1	0.833333333333333	1	1	0.972972972972973	0.92	0.833333333333333	0.983870967741935	0.987341772151899	1	1	0.931034482758621	1	1	1	1	1	0.85	0.903225806451613	1	1	1	1	1	0	0.846153846153846	1	1	0.863636363636364	1	1	0.869565217391304	1	1	0.888888888888889	1	0.8125
Sample.79	0.983606557377049	1	0.942307692307692	0.964285714285714	0.96551724137931	1	0.904761904761905	1	1	0.947368421052632	1	1	1	0.945945945945946	0.98780487804878	1	1	0.96969696969697	0.975903614457831	1	1	1	0.978723404255319	0.918367346938776	1	0.741935483870968	0.941176470588235	1	1	1	0.916666666666667	0.959183673469388	0.985507246376812	0.975609756097561	1	1	0.978723404255319	0.982142857142857	1	0.980392156862745	1	1	1	0.986111111111111	1	1	0.976190476190476	0.966666666666667	1	0.976190476190476	1	1	0.981818181818182	1	0.821428571428571	1	1	0.80952380952381	0.945945945945946	0.9	0.986486486486487	0.989010989010989	1	1	0.868421052631579	1	1	0.986111111111111	1	1	0.833333333333333	0.878048780487805	1	1	1	1	1	0.846153846153846	0	1	1	0.766666666666667	1	1	0.914285714285714	1	1	0.923076923076923	1	0.76
Sample.80	1	1	0.985294117647059	0.99	0.986301369863014	1	1	1	1	1	1	1	1	1	1	0.990740740740741	1	1	1	1	1	0.986486486486487	1	1	1	1	1	1	1	0.984126984126984	1	1	1	1	1	1	1	0.985714285714286	1	1	1	0.980952380952381	0.975903614457831	1	0.984126984126984	1	0.98989898989899	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.990476190476191	1	1	1	1	1	0.988372093023256	1	1	1	1	0.982142857142857	1	1	1	1	1	1	0	1	0.98	1	1	1	1	1	1	1	1
Sample.81	0.989247311827957	1	1	1	0.989010989010989	1	0.987012987012987	0.990566037735849	0.991304347826087	1	0.990825688073395	0.945054945054945	1	1	0.973214285714286	0.992063492063492	0.984615384615385	1	0.982608695652174	1	1	1	0.987341772151899	0.988095238095238	0.962962962962963	1	1	0.979865771812081	1	0.987654320987654	1	1	0.99009900990099	0.986301369863014	1	1	1	1	0.984848484848485	0.975609756097561	0.957894736842105	0.991935483870968	0.990196078431373	0.980582524271845	0.987654320987654	0.98780487804878	0.973913043478261	0.989247311827957	0.957142857142857	0.972602739726027	1	0.965909090909091	1	1	1	0.980952380952381	0.987179487179487	1	0.985714285714286	0.984375	1	0.983606557377049	1	1	1	1	1	0.990384615384615	0.98	1	1	0.987012987012987	0.986486486486487	0.970149253731343	0.986666666666667	1	0.966666666666667	1	1	1	0	1	1	0.957746478873239	1	0.989247311827957	1	1	1	1
Sample.82	0.963636363636364	1	0.936170212765957	0.962025316455696	0.942307692307692	1	0.921052631578947	1	1	0.942307692307692	1	1	1	0.9375	1	1	0.98936170212766	0.964285714285714	0.974358974358974	1	1	1	1	0.978723404255319	1	0.785714285714286	0.979166666666667	1	1	1	0.894736842105263	0.977777777777778	0.984375	0.972222222222222	1	1	0.976190476190476	1	1	0.978260869565217	1	1	1	0.985074626865672	1	1	1	1	1	0.972972972972973	1	1	0.98	1	0.782608695652174	1	1	0.928571428571429	0.9375	0.88	0.985507246376812	0.976470588235294	1	1	0.914285714285714	1	1	0.985074626865672	1	1	0.8	0.861111111111111	0.972972972972973	1	1	1	1	0.863636363636364	0.766666666666667	0.98	1	0	1	1	0.9	1	1	0.942857142857143	1	0.761904761904762
Sample.83	0.982758620689655	1	0.980392156862745	1	1	0.98	0.951219512195122	1	1	1	1	0.983333333333333	0.933333333333333	0.971428571428571	1	0.989010989010989	1	1	1	0.954545454545455	0.982142857142857	0.964285714285714	0.977272727272727	1	0.986842105263158	1	1	1	1	1	1	1	0.984848484848485	1	1	0.982142857142857	1	1	0.967741935483871	0.979166666666667	1	1	1	0.985507246376812	1	1	0.98780487804878	1	0.972972972972973	0.974358974358974	1	0.981818181818182	1	1	1	1	1	1	1	0.96551724137931	1	0.977011494252874	0.980769230769231	1	1	0.981481481481482	0.978723404255319	0.985507246376812	1	0.977272727272727	1	1	1	1	1	0.986301369863014	1	1	1	1	1	1	0	0.973684210526316	1	1	1	0.973684210526316	1	1
Sample.84	0.931034482758621	0.972972972972973	0.962264150943396	0.964285714285714	0.983050847457627	1	0.954545454545455	0.986486486486487	0.987951807228916	0.983050847457627	1	0.984126984126984	1	0.973684210526316	1	0.978494623655914	0.98989898989899	1	0.950617283950617	0.96	1	0.983333333333333	0.978723404255319	0.96078431372549	1	1	0.961538461538462	1	1	1	1	0.98	0.970588235294118	0.975609756097561	1	0.983050847457627	0.956521739130435	1	1	1	0.953125	1	0.985714285714286	0.986111111111111	0.979591836734694	1	0.976190476190476	0.983606557377049	1	0.976190476190476	1	0.964912280701754	1	1	0.96875	0.986486486486487	0.931818181818182	1	0.973684210526316	0.96875	1	1	1	1	0.976190476190476	1	1	0.986111111111111	1	1	1	1	0.976190476190476	0.972222222222222	0.952380952380952	0.986842105263158	0.96551724137931	1	1	1	0.957746478873239	1	0.973684210526316	0	0.972972972972973	0.966666666666667	0.975609756097561	1	1	1
Sample.85	1	1	0.98	0.975308641975309	0.981818181818182	1	0.975609756097561	1	1	1	1	1	0.966666666666667	0.970588235294118	1	1	0.989473684210526	1	0.9875	1	1	1	1	0.957446808510638	1	0.90625	0.958333333333333	1	1	1	0.952380952380952	0.978260869565217	1	0.972972972972973	1	1	0.976744186046512	1	1	1	0.967213114754098	1	1	1	1	1	0.987654320987654	1	1	0.945945945945946	1	1	1	1	0.84	0.985714285714286	0.925	0.930232558139535	0.939393939393939	0.884615384615385	0.985714285714286	1	0.980392156862745	1	0.945945945945946	1	1	1	1	1	0.931034482758621	0.923076923076923	0.973684210526316	0.96875	1	1	0.96	0.869565217391304	0.914285714285714	1	1	0.9	1	0.972972972972973	0	1	1	0.944444444444444	1	0.875
Sample.86	1	0.982456140350877	0.986486486486487	1	0.961038961038961	1	0.984615384615385	0.98936170212766	0.980392156862745	1	0.989690721649485	1	1	1	0.98019801980198	1	1	1	0.95	0.977777777777778	1	1	0.985074626865672	0.986111111111111	0.98989898989899	1	1	0.992805755395683	1	1	1	0.971014492753623	0.977272727272727	0.983606557377049	1	0.974358974358974	0.985074626865672	1	1	1	1	1	1	0.989130434782609	0.970588235294118	0.985714285714286	0.990476190476191	0.987654320987654	1	1	1	0.974025974025974	1	0.985714285714286	1	1	0.969230769230769	1	0.964912280701754	0.980769230769231	1	0.981818181818182	0.986666666666667	1	0.983870967741935	1	1	0.978021978021978	0.96551724137931	1	1	1	0.983870967741935	0.982142857142857	0.984126984126984	0.968085106382979	1	1	1	1	0.989247311827957	1	1	0.966666666666667	1	0	0.983606557377049	1	1	1
Sample.87	0.966666666666667	1	0.962264150943396	0.976470588235294	1	0.981132075471698	0.904761904761905	1	0.987951807228916	0.947368421052632	1	1	0.970588235294118	0.973684210526316	1	1	1	1	1	0.96	1	0.966101694915254	1	0.94	1	1	1	1	1	0.979591836734694	1	0.959183673469388	0.970588235294118	0.95	1	0.983050847457627	0.933333333333333	0.944444444444444	1	1	1	0.989130434782609	1	1	1	0.98	1	0.949152542372881	1	1	1	1	0.981818181818182	0.959183673469388	0.96875	1	0.978260869565217	1	0.945945945945946	0.96875	0.972602739726027	1	0.981818181818182	1	0.897435897435897	1	1	1	1	1	1	1	1	0.972222222222222	1	0.986842105263158	1	1	1	1	1	1	1	0.975609756097561	1	0.983606557377049	0	1	1	1
Sample.88	0.983606557377049	1	0.981481481481482	0.988372093023256	0.983050847457627	0.981132075471698	0.954545454545455	1	1	1	1	1	0.970588235294118	0.973684210526316	0.98780487804878	0.98936170212766	1	0.9375	1	0.96	0.983050847457627	0.983333333333333	1	0.96078431372549	1	0.916666666666667	0.961538461538462	1	1	1	0.96	0.959183673469388	0.985507246376812	0.975609756097561	1	0.983050847457627	1	1	0.970588235294118	0.980392156862745	1	1	1	0.986111111111111	1	1	0.988235294117647	0.983606557377049	1	0.951219512195122	1	1	1	1	0.935483870967742	1	1	0.958333333333333	0.945945945945946	0.935483870967742	0.986486486486487	0.989010989010989	1	1	0.951219512195122	1	1	0.986111111111111	1	0.978723404255319	0.939393939393939	0.954545454545455	1	1	0.952380952380952	1	1	0.888888888888889	0.923076923076923	1	1	0.942857142857143	0.973684210526316	1	0.944444444444444	1	1	0	1	0.931034482758621
Sample.89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
Sample.90	1	1	0.976744186046512	0.986666666666667	0.979166666666667	1	0.970588235294118	1	1	1	1	1	1	0.962962962962963	1	1	1	1	1	1	1	1	1	0.975609756097561	1	0.727272727272727	0.976190476190476	1	1	1	0.846153846153846	0.974358974358974	1	0.966666666666667	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.967741935483871	1	1	1	1	0.705882352941177	1	1	1	0.923076923076923	0.842105263157895	0.984126984126984	1	1	1	0.857142857142857	1	1	1	1	1	0.736842105263158	0.833333333333333	1	1	1	1	1	0.8125	0.76	1	1	0.761904761904762	1	1	0.875	1	1	0.931034482758621	1	0
